text,intent,tags
hôm nay còn chương trình sale ko,request#promotion,O O O O O O O
dạ vâng ạ,agree,O O O
gọi hotline ko nghe máy,handoff,O O O O O
em ơi có quần bò giấy cho bé trai k,ask_if_sells,O O O B-inform#object_type I-inform#object_type B-inform#material O B-inform#gender I-inform#gender O
vậy cho c đặt nhé,order_request,O O O O O
s 6 bé nhà chị mặc vừa k,ask_if_fit,O O O O O O O O
bé 7y gân 32kg vừa k,ask_if_fit,O B-inform#age O B-inform#weight O O
xem vừa ko,ask_if_fit,O O O
ko có quần bò hả em,ask_if_sells,O O B-inform#object_type I-inform#object_type O O
nên rất muốn có cơ hội đồng hành với bên mình,handoff,O O O O O O O O O O O
lấy 1 bộ size 4 va 1 bộ size 5 t đi,handoff,O O O O O O O O O B-inform#age I-inform#age O
bé nặng 13kg cao 90cm mặc size 24 có vừa k,ask_if_fit,O O B-inform#weight O B-inform#height O O O O O O
có ship đn ko,ask_about_ship,O O B-inform#location O
bộ này còn cho bé 7 tuổi k ah,ask_availability,B-inform#object_type B-inform#mention O O O B-inform#age I-inform#age O O
& mình có bán online k vậy?,ask_if_sells#online,O O O O O O O
m đã nhận r nhé cám ơn shop,thank,O O O O O O O O
váy này bao nhiêu vậy,request#price,B-inform#object_type B-inform#mention O O O
bên e có ship k,ask_about_ship,O O O O O
c mua cho bạn nhà c mà bị rộng,handoff,O O O O O O O O O
shop có mẫu bé trai 4 tuổi ko ạ,ask_if_sells,O O O B-inform#gender I-inform#gender B-inform#age I-inform#age O O
cho bé 23 kg k,inform,O O B-inform#weight I-inform#weight O
"cao khoảng 1,2m nặng 21kg - 30kg 7 tuổi cao khoảng 140cm thôi",inform,O O B-inform#height O B-inform#weight O B-inform#weight B-inform#age I-inform#age O O B-inform#height O
em ơi bên mình có quần lửng bò hoặc kaki cho bé đi học ko,ask_if_sells,O O O O O B-inform#object_type I-inform#object_type B-inform#material O B-inform#material O O O O O
nặng >14kg,inform,O B-inform#weight
mình lấy nhé,order_request,O O O
vâng có j e sẽ liên lạcj lại ạ,agree,O O O O O O O O O
ơ ấy ơi,greet,O O O
bé gái 5t 20kg 1m 20\ntrai 4t 19kg 1m 10,inform,B-inform#gender I-inform#gender B-inform#age B-inform#weight B-inform#height B-inform#gender B-inform#age B-inform#weight B-inform#height I-inform#height
sh ới,greet,O O
ở trần đăng ninh còn ko e,ask_availability,O B-inform#location I-inform#location I-inform#location O O O
bé cao 1m,inform,O O B-inform#height
cji oi,greet,O O
mình ship toàn quốc k bạn,ask_about_ship,O O O O O O
cao 100cm,inform,O B-inform#height
shop có chân váy đen áo dài tay trắng và quần legging cho bé gái 6t ko ạ?,ask_if_sells,O O B-inform#object_type I-inform#object_type B-inform#color B-inform#object_type I-inform#object_type O B-inform#color O B-inform#object_type I-inform#object_type O B-inform#gender I-inform#gender B-inform#age O O
cho mình lấy thỏ bông nhé,order_request,O O O O O O
áo này có cả màu khác ko em,request_more#color,B-inform#object_type B-inform#mention O O O O O O
size m ak,inform,O O O
áo chất gió à b?>,request#material,B-inform#object_type O B-inform#material O O
35 kg vừa ko vậy,ask_if_fit,B-inform#weight I-inform#weight O O O
bé 90cm nặng 13kg ạ,inform,O B-inform#height O B-inform#weight O
bên mình có yếm bé trai mang mà màu khác k,request_more#color,O O O B-inform#object_type B-inform#gender I-inform#gender O O O O O
cao 87,inform,O B-inform#height
váy này có size cho bé 32kg ko ạ,ask_if_sells#size,B-inform#object_type B-inform#mention O O O O B-inform#weight O O
co phân biệt ký và tuổi k ạ,handoff,O O O O O O O O
bộ này có sz cho bé 12kg ko hả bạn,ask_if_sells#size,B-inform#object_type B-inform#mention O O O O B-inform#weight O O O
tầm đầu giờ chiều chuyển được ko ẻm,handoff,O O O O O O O O
"shop còn 2 mẫu này cho bé 8t, 30kg không?",ask_availability,O O O B-inform#mention I-inform#mention O O B-inform#age B-inform#weight O
shop cho mình mua áo dài,request#product,O O O O B-inform#object_type I-inform#object_type
size bé 10 ký cao 86cm nha em,inform,O O B-inform#weight I-inform#weight O B-inform#height O O
em ơi check giúp chị với,handoff,O O O O O O
bên e có ship hàng k? hay phải tới cửa hàng mua trực tiếp,ask_about_ship,O O O O O O O O O O O O O O
shop ơi mẫu này còn sz lớn nhất ko,ask_if_sells#size,O O B-inform#mention I-inform#mention O O O O O
quần thun cotton hay kaki?,request#material,B-inform#object_type O B-inform#material O B-inform#material
em ơi,greet,O O
quần có còn k em,ask_availability,B-inform#object_type O O O O
"bé nhà chị 2 tuổi 11,5kg",inform,O O O B-inform#age I-inform#age B-inform#weight
bộ này còn size 10_11tuoi ko shop,ask_availability#size,B-inform#object_type B-inform#mention O O B-inform#age O O
bé nhà mình mới 3 tuổi,inform,O O O O B-inform#age I-inform#age
b co ship k ạ,ask_about_ship,O O O O O
c nói ship cod mà,ask_about_ship,O O O O O
gửi màu này sezi 9 cho chị nhé,request#product,O O O O O O O O
2 set này bnhieu vậy b,request#price,O B-inform#object_type B-inform#mention O O O
vậy e lấy mẫu này nhé,order_request,O O O B-inform#mention I-inform#mention O
cửa hàng của em ở đâu?,request_shop_address,O O O O O O
có mẫu bé trai 8 tuổi 34 kg gửi mình nhé,request#product,O O B-inform#gender I-inform#gender B-inform#age I-inform#age B-inform#weight I-inform#weight O O O
em cảm on chị thuy,thank,O O O O O
vâng về m xem lại ạ,agree,O O O O O O
e check cho c xem còn những màu gì sz 6 nhé,request#color,O O O O O O O O O O O O
quần này có màu gì khác ko em,request_more#color,B-inform#object_type B-inform#mention O O O O O O
bé nhà mình 7t 22 kg a,inform,O O O B-inform#age B-inform#weight I-inform#weight O
mình xin địa chỉ shop nhé,request_shop_address,O O O O O O
cho mình đặt sz9 nhé,order_request,O O O O O
chất vải gì vậy a,request#material,O O O O O
mình muốn mua áo này cho bé sz 9tuoi ạ 0373381994,handoff,O O O B-inform#object_type B-inform#mention O O O B-inform#age O O
3 tuổi,inform,B-inform#age I-inform#age
e cam on shop ạ,thank,O O O O O
web gì nâng cấp quài từ bữa giờ.chập ko muốn mua luôn,handoff,O O O O O O O O O O O O
dạ vâng ạ em bi t rồi ạ,agree,O O O O O O O O
cho em xin địa chỉ ạ,request_shop_address,O O O O O O
chương trình đến ngày mấy hết,handoff,O O O O O O
áo dạ có những màu j nữa ko,request_more#color,B-inform#object_type I-inform#object_type O O O O O O
cơ sở lạc long quân còn k shop,ask_availability,O O B-inform#location I-inform#location I-inform#location O O O
36kg vừa ko bạn,ask_if_fit,B-inform#weight O O O
cho chị 2bo be gai 15kg hon 4tuoi,order_request,O O O B-inform#gender I-inform#gender B-inform#weight O B-inform#age
có màu khác nữa ko a,request_more#color,O O O O O O
mẫu này còn size cho bé trai 28kg ko ạ,ask_availability#size,B-inform#mention I-inform#mention O O O O O B-inform#weight O O
đây là đc nhà riêng,handoff,O O O O O
bạn oi,greet,O O
bộ này có size 32 cân k e,ask_if_sells#size,B-inform#object_type B-inform#mention O O B-inform#weight I-inform#weight O O
ok e. đợt này đang có chương trình ưu đãi gì không e?,request#promotion,O O O O O O O O O O O O O
thế áo ở mẫu 2 còn ko bạn?,ask_availability,O B-inform#object_type O O O O O O
21 kg,inform,B-inform#weight I-inform#weight
có phải bot không shop,ask_is_bot,O O O O O
em gửi địa chỉ chị coi,request_shop_address,O O O O O O
mua online có ship ko ạ,ask_about_ship,O O O O O O
váy này còn cho bé 40kg và 23kg k ah,ask_availability,B-inform#object_type B-inform#mention O O O B-inform#weight O B-inform#weight O O
hai set này còn sz 7y ko shop,ask_availability#size,O B-inform#object_type B-inform#mention O O B-inform#age O O
có áo sơ mi cho bé 10kg ko e,ask_if_sells,O B-inform#object_type I-inform#object_type I-inform#object_type O O B-inform#weight O O
mẫu này còn không em,ask_availability,B-inform#mention I-inform#mention O O O
size lớn nhất của bên mình là bao nhiêu kg,handoff,O O O O O O O O O O
b ơi shop có váy cho bé 1 tuổi ko b,ask_if_sells,O O O O B-inform#object_type O O B-inform#age I-inform#age O O
đang có ctrinh j k e?,request#promotion,O O O O O O
be trai e nhe,inform,B-inform#gender I-inform#gender O O
cửa hàng bn ở đâu,request_shop_address,O O O O O
e ơi còn màu j khác nữa ko,request_more#color,O O O O O O O O
b ơi có sơmi dài tay mặc thu cho bé trai ko?,ask_if_sells,O O O B-inform#object_type O O O B-inform#season O B-inform#gender I-inform#gender O
áo còn ko,ask_availability,B-inform#object_type O O
mẫu này còn size 11t ko shop?,ask_availability#size,B-inform#mention I-inform#mention O O B-inform#age O O
m muốn mua cho bé trai 10 tuổi khoảng 49-50kg,inform,O O O O O O B-inform#age I-inform#age O B-inform#weight
c lấy váy bơi này + quần nhé,order_request,O O B-inform#object_type I-inform#object_type B-inform#mention O B-inform#object_type O
hi k có size lớn ha shop,handoff,O O O O O O O
ok c ship cho e luôn nhé,ask_about_ship,O O O O O O O
sao trang web tớ k vào dc nhỉ,handoff,O O O O O O O O
bé nhà mình 6 tuổi,inform,O O O B-inform#age I-inform#age
bé cao 1m25 nặng 23kg,inform,O O B-inform#height O B-inform#weight
áo này còn size cho bé 5 tuổi ko shop,ask_availability#size,B-inform#object_type B-inform#mention O O O O B-inform#age I-inform#age O O
"chào shop, cho chị hỏi bộ này còn size cho bạn 28kg ko?",ask_availability#size,O O O O O B-inform#object_type B-inform#mention O O O O B-inform#weight O
k103 size 9 đổi giúp chị thành k037 size 8t,handoff,O O O O O O O O O B-inform#age
alo bạn oưi,greet,O O O
có mua online được không shop,ask_if_sells#online,O O O O O O
nhắn lại c địa chỉ,request_shop_address,O O O O O
bé cao 1m40 nặng 39 kg có vừa ko shop,ask_if_fit,O O B-inform#height O B-inform#weight I-inform#weight O O O O
quần có size cho bạn 30kg k shop,ask_if_sells#size,B-inform#object_type O O O O B-inform#weight O O
mẫu này có size bé 28kg ko shop,ask_if_sells#size,B-inform#mention I-inform#mention O O O B-inform#weight O O
ko có cho bé 5t hả em,ask_if_sells,O O O O B-inform#age O O
bạn nhà mình 21kg 6 tuổi có vừa ko?,ask_if_fit,O O O B-inform#weight B-inform#age I-inform#age O O O
đang sale 50 % ạ,request#promotion,O O O O O
có bộ cho bé 8kg ko ạ,ask_if_sells,O B-inform#object_type O O B-inform#weight O O
còn sale ko vậy?,request#promotion,O O O O
co sai be 12-13 tuoi,ask_if_sells#size,O O O B-inform#age I-inform#age
e muốn hỏi bên shop còn mẫu này không ạ,ask_availability,O O O O O O B-inform#mention I-inform#mention O O
áo như này cho bé 10 tuổi có ko bạn,ask_if_sells,B-inform#object_type O B-inform#mention O O B-inform#age I-inform#age O O O
à bé gái,inform,O B-inform#gender I-inform#gender
k mua online dc ah em?,ask_if_sells#online,O O O O O O
19kg thì mặc size 5 đc ko ạ,ask_if_fit,B-inform#weight O O O O O O O
còn mẫu nào nữa ko em,ask_availability,O O O O O O
bé nhà mình 11 tuổi zui,inform,O O O B-inform#age I-inform#age O
có mất phí ship ko em?,ask_about_ship,O O O O O O
em có ship ko,ask_about_ship,O O O O
cảm ơn shop mình chỉ muốn mua áo dài vải thường shop nhé,handoff,O O O O O O O B-inform#object_type I-inform#object_type B-inform#material O O O
áo dài này còn size cho bạn 22kg cao 1m28 kg shop oi,ask_availability#size,B-inform#object_type I-inform#object_type B-inform#mention O O O O B-inform#weight O B-inform#height O O O
áo có size của bạn 10kg k ah,ask_if_sells#size,B-inform#object_type O O O O B-inform#weight O O
e muốn hỏi đơn hàng e đặt trên wed có thể kiểm tra giúp e xem đã gửi chưa ạ,handoff,O O O O O O O O O O O O O O O O O O O O
mẫu này còn sz 14y k e,ask_availability#size,B-inform#mention I-inform#mention O O B-inform#age O O
có váy cho bé k ạ,ask_if_sells,O B-inform#object_type O O O O
shop mình còn quần sooc màu nâu k ạ,ask_availability,O O O B-inform#object_type I-inform#object_type B-inform#color I-inform#color O O
bạn oi chân váy này bé 11 tuổi có mặc vừa ko bạn,ask_if_fit,O O B-inform#object_type I-inform#object_type B-inform#mention O B-inform#age I-inform#age O O O O O
có cho bé 35kg ko e,ask_if_sells,O O O B-inform#weight O O
nhắn lại cho mình xin địa chỉ,request_shop_address,O O O O O O O
cao 1m70 nặng 57kg cửa hàng mình có mẫu bộ nào con c mặc vừa ko?,ask_if_fit,O B-inform#height O B-inform#weight O O O O O B-inform#object_type O O O O O O
sales 50 là toàn bộ sp,request#promotion,O O O O O O
35 kg mặc vừa ko shop,ask_if_fit,B-inform#weight I-inform#weight O O O O
cho xin báo gía của bộ này với shop ơi,request#price,O O O O O B-inform#object_type B-inform#mention O O O
alo chị oei,greet,O O O
cho chị dịa chỉ nhé,request_shop_address,O O O O O
có cửa hàng ở vinh ko ạ,request_shop_address,O O O O B-inform#location O O
ko có ship cod à chị,ask_about_ship,O O O O O O
nặng 15kg có vừa ko em,ask_if_fit,O B-inform#weight O O O O
bộ trên có màu nào khác ko em,request_more#color,B-inform#object_type B-inform#mention O O O O O O
ck ớt mãi giảm toàn bộ áo phông đồng giá ah,handoff,O O O O O O B-inform#object_type I-inform#object_type O O O
ở hàng da có ko em?,ask_if_sells,O B-inform#location I-inform#location O O O
size 7 tuổi vừa ko shop?,ask_if_fit,O B-inform#age I-inform#age O O O
cho mình đặt bộ này cho bé gần 14 kg nhé,order_request,O O O B-inform#object_type B-inform#mention O O O B-inform#weight I-inform#weight O
bé 39kg mặc size mấy vừa vậy shop,ask_availability#size,O B-inform#weight O O O O O O
xem dùm chị cửa hàng nào có hàng khu vực ba đình hoàn kiếm,handoff,O O O O O O O O O O B-inform#location I-inform#location B-inform#location I-inform#location
bạn ơi. thanh hoá có còn cửa hàng nào k ạ c ở thanh hoá lần trước nhớ là có thấy cửa hàng nhưng bây h k còn mưa.,handoff,O O B-inform#location I-inform#location O O O O O O O O O B-inform#location I-inform#location O O O O O O O O O O O O O O
có mua online duoc k b,ask_if_sells#online,O O O O O O
xin địa chỉ shop ở tp vinh với ạ,request_shop_address,O O O O O O B-inform#location O O
mình đặt mua bộ này còn k shop,ask_availability,O O O B-inform#object_type B-inform#mention O O O
vải j ạ,request#material,O O O
áo này còn màu khác k shop,request_more#color,B-inform#object_type B-inform#mention O O O O O
mẫu này còn size 7-8y ko shop,ask_availability#size,B-inform#mention I-inform#mention O O B-inform#age O O
váy e067 giá bao nhiêu?,request#price,B-inform#object_type O O O O
alo cậu,greet,O O
mình hỏi set bé trai,request#product,O O B-inform#object_type B-inform#gender I-inform#gender
chất liệu vải là j ạ?,request#material,O O O O O O
con mau da cam ko a,request_more#color,O B-ask_availability#color I-ask_availability#color I-ask_availability#color O O
thái nguyên có ko ah,ask_if_sells,B-inform#location I-inform#location O O O
số 9 hàng da có yếm đùi của bé 4t k ạ,ask_if_sells,O O O O O B-inform#object_type I-inform#object_type O O B-inform#age O O
30kg cao 1.3m e a,inform,B-inform#weight O B-inform#height O O
bạn có những màu nào,request#color,O O O O O
shop con set nay ko,ask_availability,O O B-inform#object_type B-inform#mention O
bên mình có ship không shop,ask_about_ship,O O O O O O
ở store nam định còn mẫu 2 ko e,ask_availability,O O B-inform#location I-inform#location O O O O O
cho mình đặt 2 cái quần đùi bò cho bé 34kg a.,order_request,O O O O O B-inform#object_type I-inform#object_type B-inform#material O O B-inform#weight O
mình có thể đổi lại ở cơ sở tại thành phố nam định đc k ạ,handoff,O O O O O O O O O O O B-inform#location I-inform#location O O O
shop có bán quá shoppee ko hay nghỉ dịch ah,ask_if_sells#online,O O O O O O O O O O
còn km ko e,request#promotion,O O O O
váy hở lưng còn ko bạn ?,ask_availability,B-inform#object_type I-inform#object_type I-inform#object_type O O O O
bé 9kg mặc vừa k,ask_if_fit,O B-inform#weight O O O
bô nay thi co ko e,ask_if_sells,B-inform#object_type B-inform#mention O O O O
bao nhiêu vậy shop,request#price,O O O O
23 cân,inform,B-inform#weight I-inform#weight
hx k sale hả shop,request#promotion,O O O O O
có sale k e,request#promotion,O O O O
do mới nhận hang minh cho bé mặc thử thì luc cởi ra thi dính bui đen đen,handoff,O O O O O O O O O O O O O O O O O O
bán online chứ sh,ask_if_sells#online,O O O O
qua mất 10/10 rồi tiếc quá,handoff,O O O O O O
co mau gi khac k b,request_more#color,O O O O O O
vậy mình lấy bộ voi này nhé,order_request,O O O B-inform#object_type O B-inform#mention O
bé nhà mình cao 1m45 và nặng 43kg có vừa ko ạ,ask_if_fit,O O O O B-inform#height O O B-inform#weight O O O O
ko bán online a,ask_if_sells#online,O O O O
"con m đc 2.5y, chỉ khoảng 11kg thôi",inform,O O O B-inform#age O O B-inform#weight O
mình mua online ở đó ko đc ạ,ask_if_sells#online,O O O O O O O O
ý mình là mùa onl có áp dụng ctrinhf này k ý ạ,handoff,O O O O O O O O O O O O O
với c lấy 2 áo này màu trắng nhé,order_request,O O O O B-inform#object_type B-inform#mention B-inform#color I-inform#color O
"b ơi, cho mình xin địa chỉ cửa hàng ở thái hà với ạ",request_shop_address,O O O O O O O O O O B-inform#location I-inform#location O O
bé nhà chị 24kg cao 120cm,inform,O O O B-inform#weight O B-inform#height
shop ơi bot hay nhân viên vậy ạ,ask_is_bot,O O O O O O O O
mình đặt được bên shopee rồi cảm ơn shop,thank,O O O O O O O O O
size 120,inform,O O
chất vải j,request#material,O O O
không em nhé con chị phải mặc sz 9,handoff,O O O O O O O O O
có bán online ko bann,ask_if_sells#online,O O O O O
ship ko b,ask_about_ship,O O O
96cm nặng 14kg ạ,inform,B-inform#height O B-inform#weight O
có màu khác nữa không e.chị muốn mua 2 cái,request_more#color,O O O O O O O O O O
bộ này bao nhiêu ạ,request#price,B-inform#object_type B-inform#mention O O O
thế mình lấy size 4,order_request,O O O O O
nhan vien hay chatbot vay,ask_is_bot,O O O O O
shop ơi sét này còn size cho bé 23kg ko ạ,ask_availability#size,O O B-inform#object_type B-inform#mention O O O O B-inform#weight O O
bên mình có quần áo trẻ sơ sinh ko bạn,ask_if_sells,O O O B-inform#object_type B-inform#object_type O B-inform#age I-inform#age O O
ktra cho c 2 mẫu quần kia còn ko,ask_availability,O O O O O B-inform#object_type B-inform#mention O O
mau này mình còn k e,ask_availability,B-inform#mention I-inform#mention O O O O
mặc size nào vừa ạ,ask_if_fit,O O O O O
dạ bé gái còn mẫu nào nữa k ạ?,ask_availability,O B-inform#gender I-inform#gender O O O O O O
có mẫu áo dài nam cho bé 16kg 110cm gửi c luôm,request#product,O O B-inform#object_type I-inform#object_type B-inform#gender O O B-inform#weight B-inform#height O O O
ở ninh bình có bộ cotton cho bé trai 45 kg k ah,ask_if_sells,O B-inform#location I-inform#location O B-inform#object_type I-inform#object_type O B-inform#gender I-inform#gender B-inform#weight I-inform#weight O O
cho c xin địa chỉ cụ thể với,request_shop_address,O O O O O O O O
bộ này có sz cho bé 3t k,ask_if_sells#size,B-inform#object_type B-inform#mention O O O O B-inform#age O
quần bò này ở chi nhánh tp nam định còn k ạ,ask_availability,B-inform#object_type I-inform#object_type B-inform#mention O O O O B-inform#location I-inform#location O O O
"bé 5,5 tuổi nặng 22 kg còn size không ạ",ask_availability#size,O B-inform#age I-inform#age O B-inform#weight I-inform#weight O O O O
"4 bộ này có sz cho bé 2,5 tuổi 12 kg cao 92cm k",ask_if_sells#size,O B-inform#object_type B-inform#mention O O O O B-inform#age I-inform#age B-inform#weight I-inform#weight O B-inform#height O
cho mình đặt chiếc áo này sz 7 ạ,order_request,O O O O B-inform#object_type B-inform#mention O O O
và ctr đổi điểm ntn,handoff,O O O O O
có cardigan cho bé 115 cm nặng 21 kg ko e?,ask_if_sells,O B-inform#object_type O O B-inform#height I-inform#height O B-inform#weight I-inform#weight O O
màu này có size người lớn nữa k shop,ask_if_sells#size,O O O O O O O O O
mình lấy áo dài nhé,order_request,O O B-inform#object_type I-inform#object_type O
bên e đang có chương trình mua 1 tặng 1 ah,request#promotion,O O O O O O O O O O O
trông giống mấy cái trên mạng,handoff,O O O O O O
alo shop ơi ship gọi k ai nghe máy,handoff,O O O O O O O O O
shop cho mình hỏi váy này có size cho bạn 9t nặng 32kg ko ạ?,ask_if_sells#size,O O O O B-inform#object_type B-inform#mention O O O O B-inform#age O B-inform#weight O O
có sale tại cửa hàng k ạ hay chỉ trên shopee thôi ạ bạn,request#promotion,O O O O O O O O O O O O O O
k ship cod mà c ck luôn đúng k,ask_about_ship,O O O O O O O O O
shop check đơn giúp mình ạ,handoff,O O O O O O
có sale ko ạ?,request#promotion,O O O O
quần này có sale ko e,request#promotion,B-inform#object_type B-inform#mention O O O O
sale ko,request#promotion,O O
b oi đay,greet,O O O
972086710,handoff,O
cho mình mẫu cho bạn 1m48 nặng 47 cân con gái,request#product,O O O O O B-inform#height O B-inform#weight O B-inform#gender I-inform#gender
vậy có shop nào gần đấy ko? cho mầy địa chỉ chuỗi cửa hàng,request_shop_address,O O O O O O O O O O O O O O
váy này là chất liệu nhung hả b?,request#material,B-inform#object_type B-inform#mention O O O B-inform#material O O
size này còn những màu nào a,request#color,O O O O O O O
size 10t 33kg mặc vừa ko,ask_if_fit,O B-inform#age B-inform#weight O O O
địa chỉ shop,request_shop_address,O O O
dạ đúng rồi,agree,O O O
cảm ơn shop nhé,thank,O O O O
shop oi! shop có quần bò bé gái k a?,ask_if_sells,O O O O B-inform#object_type I-inform#object_type B-inform#gender I-inform#gender O O
"m mua áo trắng đồng phục số 8 cho bé gái tại shopee, xong bị nhỏ quá, muốn đổi cỡ 10 shop hỗ trợ giúp m đc kg? cảm ơn sh!",handoff,O O B-inform#object_type B-inform#color O O O O O O O O O O O O O O O O O O O O O O O O O O O
địa chỉ các cửa hàng nhà mình ở đâu bạn?,request_shop_address,O O O O O O O O O O
cao 1m17,inform,O B-inform#height
c có đặt online đc ko,ask_if_sells#online,O O O O O O
và size bé 31kg cao m3 nhé,inform,O O O B-inform#weight O B-inform#height O
này có size bé 43 ký khong shop,ask_if_sells#size,B-inform#mention O O O B-inform#weight I-inform#weight O O
bnhiu shop,request#price,O O
cho em hỏi bộ này có sz cho bé 25kg 26kg ko a,ask_if_sells#size,O O O B-inform#object_type B-inform#mention O O O O B-inform#weight B-inform#weight O O
shop ơi đang co sale có dc giảm ko,request#promotion,O O O O O O O O O
có ship hàng ko an,ask_about_ship,O O O O O
mình mua online đc k ạ?,ask_if_sells#online,O O O O O O
shop có bộ nay cho bé 8 tuổi 35kg ko?,ask_if_sells,O O B-inform#object_type B-inform#mention O O B-inform#age I-inform#age B-inform#weight O
t cám ơn nhé,thank,O O O O
sz 4 bé 25kg vừa k a,ask_if_fit,O O O B-inform#weight O O O
shop có quần soóc cho bé 2 tuổi ko ạ,ask_if_sells,O O B-inform#object_type I-inform#object_type O O B-inform#age I-inform#age O O
cho m địa chỉ cụ thể nhé ạ,request_shop_address,O O O O O O O O
còn size cho bé 3t và 7t o,ask_availability#size,O O O O B-inform#age O B-inform#age O
em ck cả phí,handoff,O O O O
có sale quần vải bé trai ko shop,request#promotion,O O B-inform#object_type I-inform#object_type B-inform#gender I-inform#gender O O
shop cho mình xem vài bộ ngủ cho bé 9kg 1tuoi với ạ,request#product,O O O O O B-inform#object_type I-inform#object_type O O B-inform#weight B-inform#age O O
còn size 4 ko e ơi?,ask_availability#size,O O O O O O
cho mình xem mẫu và giá,request#product,O O O B-inform#mention I-inform#mention O
có váy công chúa ko gửi cho xem luôn vài mẫu,request#product,O B-inform#object_type O O O O O O O O O
bé khoảng 17kg cao 110cm,inform,O O B-inform#weight O B-inform#height
hic bé nhà e lại chỉ thích màu hồng,inform,O O O O O O O B-inform#color I-inform#color
sale đến bh vậy b,request#promotion,O O O O O
ở hàng da còn mẫu này ko bạn,ask_availability,O B-inform#location I-inform#location O B-inform#mention I-inform#mention O O
e cảm ơn ạh,thank,O O O O
áo này 6 tuổi 18 cân vừa ko ạ,ask_if_fit,B-inform#object_type B-inform#mention B-inform#age I-inform#age B-inform#weight I-inform#weight O O O
chất cotton hả shop,request#material,O B-inform#material O O
cho mình xin địa chỉ cửa hàng khu vực kim mã nhé,request_shop_address,O O O O O O O O O B-inform#location I-inform#location O
có mẫu nào cho bạn 12t k b,ask_if_sells,O O O O O B-inform#age O O
bo nay cofn ko shop,ask_availability,B-inform#object_type B-inform#mention O O O
c tìm mẫu cho bé trai 11tuoi,inform,O O O O B-inform#gender I-inform#gender B-inform#age
chi nhánh ở thái nguyên đóng cửa rồi hả shop?,handoff,O O O B-inform#location I-inform#location O O O O O
shop còn sét cho bé lớn 36kg cao 1m37 ko ạ?,ask_availability,O O B-inform#object_type O O O B-inform#weight O B-inform#height O O
shop oi gửi cho mình ảnh giảm giá của bé gái 2 tuổi với,request#product,O O O O O O O O O B-inform#gender I-inform#gender B-inform#age I-inform#age O
bé nhà mình 10 tuổi 35kg,inform,O O O B-inform#age I-inform#age B-inform#weight
ừa okie b,agree,O O O
bên m còn bộ này size cho bé 23kg ko bạn,ask_availability#size,O O O B-inform#object_type B-inform#mention O O O B-inform#weight O O
"ok e, có nhận ship ko e",ask_about_ship,O O O O O O O
vâng ạ huhu,agree,O O O
"vẫn đang có chương trình sale à bạn, cơ sở mỗ lao còn sale ko bạn",request#promotion,O O O O O O O O O O O O O O O O
vâng em nhận đc rồi,agree,O O O O O
có nguyên bộ này cho bé 3 tuổi k bạn,ask_if_sells,O O B-inform#object_type B-inform#mention O O B-inform#age I-inform#age O O
có size cho bé 7 tuổi 28kg không ạ?,ask_if_sells#size,O O O O B-inform#age I-inform#age B-inform#weight O O
hiện tại mình có ctrinh gì cho trang phục áo dài k,request#promotion,O O O O O O O O O B-inform#object_type I-inform#object_type O
áo còn màu nào vây ?,request#color,B-inform#object_type O O O O O
hà nội ko còn hả em,ask_availability,B-inform#location I-inform#location O O O O
bạn ơi bên bạn có áo sơ mi cộc tay cho bé trai 6 tuổi ko,ask_if_sells,O O O O O B-inform#object_type I-inform#object_type I-inform#object_type O O O B-inform#gender I-inform#gender B-inform#age I-inform#age O
cám ơn shop nhe để mình tínb lại,thank,O O O O O O O O
cho tớ xin giá bộ này,request#price,O O O O B-inform#object_type B-inform#mention
chốt có màu nào size 3,request#color,O O O O O O
bên mình có áo phao không ạ,ask_if_sells,O O O B-inform#object_type I-inform#object_type O O
ở 152 tô hiệu còn hàng ko ạ,ask_availability,O B-inform#location I-inform#location I-inform#location O O O O
và còn sz cho bé 8 tuổi kg?,ask_availability#size,O O O O O B-inform#age I-inform#age O
shop sale đến khi nào vậy,request#promotion,O O O O O O
thế còn chỗ nào mở cửa k b,ask_availability,O O O O O O O O
cho minh hỏi váy này còn size bé 27 kg ko ạ,ask_availability#size,O O O B-inform#object_type B-inform#mention O O O B-inform#weight I-inform#weight O O
tớ cám ơn,thank,O O O
bé cao m3-34kg,inform,O O B-inform#weight
hi shop ạ,greet,O O O
cho mình xin giá 2 bộ này với ạ,request#price,O O O O O B-inform#object_type B-inform#mention O O
shop có quần đi học cho bé gái 52kg ko,ask_if_sells,O O B-inform#object_type O O O B-inform#gender I-inform#gender B-inform#weight O
ở hai bac trưng còn ko b,ask_availability,O B-inform#location I-inform#location I-inform#location O O O
mình đặt hàng online trên web dược k,ask_if_sells#online,O O O O O O O O
áo này còn size 3y k e?,ask_availability#size,B-inform#object_type B-inform#mention O O B-inform#age O O
mẫu này có quần đùi trẻ em ko em,ask_if_sells,B-inform#mention I-inform#mention O B-inform#object_type I-inform#object_type O O O O
ok lấy m bộ đó sz 6,order_request,O O O O B-inform#mention O O
quan áo sale thì có bán online ko,ask_if_sells#online,O B-inform#object_type O O O O O O
thank s shop,thank,O O O
áo dài cho bé có giảm không nhỉ>?,request#promotion,B-inform#object_type I-inform#object_type O O O O O O
bên mình có bộ gile cho bé trai 1 tuổi ko ạ,ask_if_sells,O O O B-inform#object_type I-inform#object_type O B-inform#gender I-inform#gender B-inform#age I-inform#age O O
dạ vâng cg đc ạ,agree,O O O O O
