text,intent,tags
30kg,inform,B-inform#weight
tu dong tra loi a shop oi,ask_is_bot,O O O O O O O
bên mình có ship ko ak,ask_about_ship,O O O O O O
vậy mình lấy bộ voi này nhé,order_request,O O O B-inform#object_type O B-inform#mention O
áo này có màu khác k sh,request_more#color,B-inform#object_type B-inform#mention O O O O O
"tiếc quá, bé gái nhà chị 8t còn bé trai 11t mất rồi, để chị chọn mẫu khác nhé",handoff,O O O O O O B-inform#age O B-inform#gender I-inform#gender B-inform#age O O O O O O O O
mình lấy cho 2 ban,order_request,O O O O O
mẫu này có màu khac sk ạ,request_more#color,B-inform#mention I-inform#mention O O O O O
có mua online dc k shop ?,ask_if_sells#online,O O O O O O O
cho mình xin giá 2 bộ này nhé,request#price,O O O O O B-inform#object_type B-inform#mention O
bên mình có áo dài cho bé trai k shop,ask_if_sells,O O O B-inform#object_type I-inform#object_type O B-inform#gender I-inform#gender O O
shop ơi có size bé 7y 34kg k ah,ask_if_sells#size,O O O O O B-inform#age B-inform#weight O O
ba bộ này còn size cho bạn 5 tuổi ko ak,ask_availability#size,O B-inform#object_type B-inform#mention O O O O B-inform#age I-inform#age O O
cho mình địa chỉ cửa hàng ở ninh bình,request_shop_address,O O O O O O O B-inform#location I-inform#location
size to nhất là size mấy tuổi em?,handoff,O O O O O O O O
quần có màu khác ko bạn,request_more#color,B-inform#location O O O O O
b ơi cho mình hỏi giá 2 bộ này ja,request#price,O O O O O O O B-inform#object_type B-inform#mention O
bạn trai 6 tuổi 1m25 33kg,inform,B-inform#gender I-inform#gender B-inform#age I-inform#age B-inform#height B-inform#weight
màu khác cũng được ạ? size 9 ạ cho bé 29kg,request_more#color,O O O O O O O O O O B-inform#weight
có mầu j khác k em,request_more#color,O O O O O O
váy này nữa,inform,B-inform#object_type B-inform#mention O
11kg,inform,B-inform#weight
mà 9 tuổi là khoảng bao cân mặc dc ạ.,handoff,O B-inform#age I-inform#age O O O O O O O
sét nau bên shop có k a,ask_if_sells,B-inform#object_type B-inform#color O O O O O
bé. nhà em 7 tuổi 34kg nhé,inform,O O O B-inform#age I-inform#age B-inform#weight O
e mua ao nha mình có chương trình gì ko,request#promotion,O O B-inform#object_type O O O O O O O
thanks c thuy nhe,thank,O O O O
40kg mặc vừa ko em,ask_if_fit,B-inform#weight O O O O
bên bạn có mẫu áo gió cho bạn nữ 40kg không,ask_if_sells,O O O O B-inform#object_type I-inform#object_type O B-inform#gender I-inform#gender B-inform#weight O
nếu k vừa thì có đổi đc k ạ?,handoff,O O O O O O O O O
có phải người ko,ask_is_bot,O O O O
giá quần,request#price,O B-inform#object_type
gửi cho mình xin các mẫu của bé trai 12 tuổi nhé,request#product,O O O O O O O B-inform#gender I-inform#gender B-inform#age I-inform#age O
bé 22kg mặc size nào e,ask_if_fit,O B-inform#weight O O O O
cao 1m45 . nặng 45kg bùng to 83cm,inform,O B-inform#height O O B-inform#weight O O O
bên b có cod k,ask_about_ship,O O O O O
bé gái 7 t,inform,O O B-inform#age I-inform#age
set này còn size cho bé 3-4y 17kg ko b,ask_availability#size,B-inform#object_type B-inform#mention O O O O B-inform#age B-inform#weight O O
con nhà e 32kg vừa k c,ask_if_fit,O O O B-inform#weight O O O
bigc long biên còn ko shop,ask_availability,B-inform#location I-inform#location I-inform#location O O O
quần bé trai có quần chun ko ạ,ask_if_sells,B-inform#object_type B-inform#gender I-inform#gender O B-inform#object_type O O O
cửa hàng b ở đâu a,request_shop_address,O O O O O O
váy này còn size bạn 25kg ko ạ,ask_availability#size,B-inform#object_type B-inform#mention O O O B-inform#weight O O
bé 37kg vừa ko shop,ask_if_fit,O B-inform#weight O O O
thế đồ của tre 1 tuổi cũng có đúng không ạ,ask_if_sells,O O O O B-inform#age I-inform#age O O O O O
shop áo này 50kg vừa k ạ,ask_if_fit,O B-inform#object_type B-inform#mention B-inform#weight O O O
có màu hồng k bạn,ask_if_sells,O B-ask_if_sells#color I-ask_if_sells#color O O
mẫu quần chất liệu gì ạh,request#material,O B-inform#object_type O O O O
ok em chiều c đi làm về sẽ qua xem,handoff,O O O O O O O O O O
cửa hàng ở tô hiệu hà đông có k em,request_shop_address,O O O O O B-inform#location I-inform#location O O O
gửi chị xin mẫu với,request#product,O O O O O
s xem còn mấy mẫu áo này nữa size 130 nữa k nhé,ask_availability#size,O O O O O B-inform#object_type B-inform#mention O O O O O O
size 24m cho bé 11-12kg,inform,O B-inform#age O O B-inform#weight
số 1 châu văn liêm phú đô nam từ liêm hà nội 0944232193,handoff,O O B-inform#location I-inform#location I-inform#location O O B-inform#location I-inform#location I-inform#location B-inform#location I-inform#location O
vâng có j m báo sh ạ,agree,O O O O O O O
"ok b nhà m 6 tuổi, 22kg và cao 115cm mặc size nào cho m luôn",ask_if_fit,O O O O B-inform#age I-inform#age B-inform#weight O O B-inform#height O O O O O O
ko biết có vừa ko,ask_if_fit,O O O O O
quần này còn size 5 ko ạ???,ask_availability#size,B-inform#object_type B-inform#mention O O O O O
có size cho bé 7t 23kg k,ask_if_sells#size,O O O O B-inform#age B-inform#weight O
bé cao 1m1 nặng 17kg,inform,O O B-inform#height O B-inform#weight
lấy chị cái này size 8 nhé,order_request,O O B-inform#mention I-inform#mention O O O
áo này bé 15kg quần này sz 9,inform,B-inform#object_type B-inform#mention O B-inform#weight B-inform#object_type B-inform#mention O O
bạn ơi cho mình xin giá bộ pony cho bé 3 tuổi ạ,request#price,O O O O O O B-inform#object_type O O O B-inform#age I-inform#age O
be nha e 15kg,inform,O O O B-inform#weight
c đặt 2 bộ này,order_request,O O O B-inform#object_type B-inform#mention
ở hàng da có ko em?,ask_if_sells,O B-inform#location I-inform#location O O O
bên mình ship cod nhi,ask_about_ship,O O O O O
váy này đặt online đc ko ạ,ask_if_sells#online,B-inform#object_type B-inform#mention O O O O O
4 mẫu này còn size 6y ko e,ask_availability#size,O B-inform#mention I-inform#mention O O B-inform#age O O
màu trắng hết nhé,inform,B-inform#color I-inform#color O O
mình muốn hỏi bờm này ảnh thật của áo,inform,O O O B-inform#object_type B-inform#mention O O O B-inform#object_type
bé mặc size nào đc shop,ask_if_fit,O O O O O O
mình lấy 1 bộ size 10,order_request,O O O B-inform#object_type O O
giảm những sp nào bạn nhỉ,request#promotion,O O O O O O
3 mẫu này còn ko shop,ask_availability,O B-inform#mention I-inform#mention O O O
em ơi có mẫu này cho bé 35kg k em,ask_if_sells,O O O B-inform#mention I-inform#mention O O B-inform#weight O O
cửa hàng thanh xuân còn ko,ask_availability,O O B-inform#location I-inform#location O O
khu chung cư ung bướu đường hoàng trung thông quan liên chiểu tp đà nẵng 0935021029,handoff,O O O O O O O O O O O O B-inform#location I-inform#location I-inform#location O
có size cho bé 4 tuổi k ạ,ask_if_sells#size,O O O O B-inform#age I-inform#age O O
b có ship ko?,ask_about_ship,O O O O
và bộ này cho bé gái 2.5 tuổi tầm hơn 13kg,inform,O B-inform#object_type B-inform#mention O B-inform#gender I-inform#gender B-inform#age I-inform#age O O B-inform#age
shop gửi giúp m các mẫu cho bé trai 10kg nhê,request#product,O O O O O O O B-inform#gender I-inform#gender B-inform#weight O
"bé lớp 5, 35kg hơn 1m3 ạ",inform,O O B-inform#weight I-inform#weight O B-inform#height O
áo có màu khác ko a,request_more#color,B-inform#object_type O O O O O
chào bạn mình hỏi giá của 2 bộ này sp này có trên shopee không ạ?,handoff,O O O O O O O B-inform#object_type B-inform#mention B-inform#mention I-inform#mention O O O O O
hì đang có sale 50 phải ko ạ,request#promotion,O O O O O O O O
bên e có bán online không?,ask_if_sells#online,O O O O O O
có size cho bé 106cm - 25 kg,ask_if_sells#size,O O O O B-inform#height O B-inform#weight I-inform#weight
cho m hỏi áo này có sz cho bé 2y nặng khoảng 11-12kg ko ạ?,ask_if_sells#size,O O O B-inform#object_type B-inform#mention O O O O B-inform#mention O O B-inform#weight O O
shop có ship code tỉnh k ạ?,ask_about_ship,O O O O O O O
vậy c cảm ơn,thank,O O O O
bé cao 1m25 nặng 23kg,inform,O O B-inform#height O B-inform#weight
mẫu này còn cho bé 13-15kg không ạ?,ask_availability,B-inform#mention I-inform#mention O O O B-inform#weight O O
size 6 bé 5 tuổi 19kg mặc vừa ko?,ask_if_fit,O O O B-inform#age I-inform#age B-inform#weight O O O
còn váy tutu rời này không shop,ask_availability,O B-inform#object_type I-inform#object_type O B-inform#mention O O
bạn ơi sao t theo dõi kclset trên shoppee mà ko có mã voucher 30k,handoff,O O O O O O O O O O O O O O O
có màu j khác,request_more#color,O O O O
váy này có size cho bé 9t ko shop,ask_if_sells#size,B-inform#object_type B-inform#mention O O O O B-inform#age O O
có size cho bạn 5 tuổi 110cm k,ask_if_sells#size,O O O O B-inform#age I-inform#age B-inform#height O
c ơi có ship k a,ask_about_ship,O O O O O O
à 8th gần 8kg,inform,O B-inform#age O B-inform#weight
shop có bán online ko ?,ask_if_sells#online,O O O O O O
m muốn đặt bộ này sz to nhấy,order_request,O O O B-inform#object_type B-inform#mention O O O
c ở quận đống đa,inform,O O O B-inform#location I-inform#location
cơ sở ở trần đăng ninh còn hàng ko b?,ask_availability,O O O B-inform#location I-inform#location I-inform#location O O O O
thanks bạn ạ,thank,O O O
c thì dùng size j đc em nhi,handoff,O O O O O O O O
cháu cao 1.56 có mặc vừa k,ask_if_fit,O O B-inform#height O O O O
21 cân vừa ko em,ask_if_fit,B-inform#weight I-inform#weight O O O
"cảm ơn bạn, để mình tham khảo",thank,O O O O O O O
cám ơn shop mình sẽ đo lại và ib cho shop sau nhé,thank,O O O O O O O O O O O O O
shop ơi còn áo dài k ạ,ask_availability,O O O B-inform#object_type I-inform#object_type O O
phí ship bao nhieu shop,ask_about_ship,O O O O O
4.5t nam 16kg 26kg 8.5 tuổi nữ,inform,B-inform#age B-inform#gender B-inform#weight B-inform#weight B-inform#age I-inform#age B-inform#gender
cái đó bé nhà mình mặc vừa ko bạn,ask_if_fit,B-inform#mention I-inform#mention O O O O O O O
cho chị đặt mẫu này nhé,order_request,O O O B-inform#mention I-inform#mention O
set này con k ạ,ask_availability,B-inform#object_type B-inform#mention O O O
"shop còn 2 mẫu này cho bé 8t, 30kg không?",ask_availability,O O O B-inform#mention I-inform#mention O O B-inform#age B-inform#weight O
áo bé trai 36kg có ko ah,ask_if_sells,B-inform#object_type B-inform#gender I-inform#gender B-inform#weight O O O
e lấy bộ này cho bé 25kg cao 1m20 nhé,order_request,O O B-inform#object_type B-inform#mention O O B-inform#weight O B-inform#height O
alo shoo ô,greet,O O O
shop có bộ này cho ng lớn k,ask_if_sells,O O B-inform#object_type B-inform#mention O O O O
mình lấy cả 2,order_request,O O O O
bé nhà mình 6t mặc size nào a,ask_if_fit,O O O B-inform#age O O O O
có áo bé gái có cổ ko bạn,ask_if_sells,O B-inform#object_type B-inform#gender I-inform#gender O O O O
mình lấy 2 chân váy đi,order_request,O O O B-inform#object_type I-inform#object_type O
bộ 3 e còn màu nào khác ko,request_more#color,B-inform#object_type O O O O O O O
có bán online không ạ,ask_if_sells#online,O O O O O
mình có cửa hàng ở đăk lăk ko shop,request_shop_address,O O O O O B-inform#location I-inform#location O O
shop ship k ạ,ask_about_ship,O O O O
cao 100 nặng 13kg ạ,inform,O B-inform#height O B-inform#weight O
45 kg vừa ko shop,ask_if_fit,B-inform#weight I-inform#weight O O O
mẫu áo sơ mi trắng này có còn size của bé gái 22kg không ạ,ask_availability#size,O B-inform#object_type I-inform#object_type I-inform#object_type B-inform#color B-inform#mention O O O O O O B-inform#weight O O
hix shop ơi,greet,O O O
cửa hàng bên em ở đâu vậy ?,request_shop_address,O O O O O O O O
còn màu j nữa ko b,request_more#color,O O O O O O
"chào anh, chịu em muốn mua 2 bộ này",order_request,O O O O O O O B-inform#object_type B-inform#mention
cho mình xem mẫu quần bò cho bé 3 tuổi,request#product,O O O O B-inform#object_type I-inform#object_type O O B-inform#age I-inform#age
bộ này còn ko b.,ask_availability,B-inform#object_type B-inform#mention O O O
"có sz bé 14,5kg k ạ",ask_if_sells#size,O O O B-inform#weight O O
cho m xin địa chỉ cửa hàng,request_shop_address,O O O O O O O
gửi cho c xem mấy mẫu quần ngố size 7y,request#product,O O O O O O B-inform#object_type I-inform#object_type O B-inform#age
bộ hoodie này có size cho 29 kg k b,ask_if_sells#size,B-inform#object_type I-inform#object_type B-inform#object_type O O O B-inform#weight I-inform#weight O O
mẫu áo có k b,ask_if_sells,O B-inform#object_type O O O
mình xin giá 2 mẫu quần này,request#price,O O O O O B-inform#object_type B-inform#mention
quần này giá tn,request#price,B-inform#object_type B-inform#mention O O
cho mình xin giá yếm bò,request#price,O O O O B-inform#object_type B-inform#material
bé 90cm nặng 12kg,inform,O B-inform#height O B-inform#weight
kiểu này có của bé 11kg ko shop,ask_if_sells,O B-inform#mention O O O B-inform#weight O O
có thất lạc gì ko?,handoff,O O O O O
shop còn sale 50% ko?,request#promotion,O O O O O
bên mình có giầy dép cho trẻ con k ạ,ask_if_sells,O O O O O O O O O O
và có thêm màu nào ko,request_more#color,O O O O O O
có bộ này cho bạn 20kg k shop,ask_if_sells,O B-inform#object_type B-inform#mention O O B-inform#weight O O
váy e057 giá bao nhiêu? váy e057 giá bao nhiêu?,request#price,B-inform#object_type O O O O B-inform#object_type O O O O
vâng oki shop,agree,O O O
shop oi nvien hay chatbot vay,ask_is_bot,O O O O O O
nhà chị ở mỹ đình khu ngã tư keangnam,handoff,O O O B-inform#location I-inform#location O O O O
"bé nhà chị 2 tuổi 11,5kg",inform,O O O B-inform#age I-inform#age B-inform#weight
bé nhà m 4 tuổi nặng 22-23kg,inform,O O O B-inform#age I-inform#age O B-inform#weight
co bo cho be 7 tuoi va 4 t ko e,ask_if_sells,O B-inform#object_type O O B-inform#age I-inform#age O B-inform#age I-inform#age O O
cháu nặng 23kg,inform,O O B-inform#weight
có online đc k b,ask_if_sells#online,O O O O O
mà 31/3 mà dừng nhận,handoff,O O O O O
trên web ghi sale 50% ạ,handoff,O O O O O O
bộ này bạn còn ko,ask_availability,B-inform#object_type B-inform#mention O O O
"quần sooc có màu nào khác nữa, mình tìm tren web mà ko thấy",request_more#color,B-inform#object_type I-inform#object_type O O O O O O O O O O O O
bên mình còn khẩu trang người lớn ko ạ?,ask_availability,O O O B-inform#object_type I-inform#object_type O O O O
hello chi,greet,O O
khai truong co km ko ban,request#promotion,O O O O O O
có mẫu bé trai cho bé 15 tháng và 7 tuổi giống nhau ko e,ask_if_sells,O O B-inform#gender I-inform#gender O O B-inform#age I-inform#age O B-inform#age I-inform#age O O O O
ck ớt mãi giảm toàn bộ áo phông đồng giá ah,handoff,O O O O O O B-inform#object_type I-inform#object_type O O O
"shop oi chất liệu mỏng bò này mỏng hay dày ạ, be nhà mình 8t",handoff,O O O O O B-inform#material B-inform#mention O O O O O O O B-inform#age
"cao 95cm nangj 14,5 kg",inform,O B-inform#height O B-inform#weight I-inform#weight
bạn ơi mình muốn lấy áo này,order_request,O O O O O B-inform#object_type B-inform#mention
hom nay sale 1tang 1 hay 50% ko e,request#promotion,O O O O O O O O O
vải nay chất gi thế a,request#material,O O O O O O
vâng c ạ,agree,O O O
đang có ctrinh sale đúng ko em,request#promotion,O O O O O O O
tôi muốn hỏi kcloset ở hà đông có những shop nào ạ,request_shop_address,O O O O O B-inform#location I-inform#location O O O O O
các quần này có sz cho bé 11 - 12 tuổi ko?,ask_if_sells#size,O B-inform#object_type B-inform#mention O O O O B-inform#age I-inform#age B-inform#age I-inform#age O
minh muon lay sz cho be cao 1m3,order_request,O O O O O O O B-inform#height
"có áo cho bé 12t nặng 35 kg cao 1,50 k shop",ask_if_sells,O B-inform#object_type O O B-inform#age O B-inform#weight I-inform#weight O B-inform#height O O
23 và 33kg vừa ko ad,ask_if_fit,B-inform#weight O B-inform#weight O O O
bé gái nha,inform,B-inform#gender I-inform#gender O
ok e,agree,O O
bên mình còn áo dài cho bé 9kg 17 tháng k ạ,ask_availability,O O O B-inform#object_type I-inform#object_type O O B-inform#weight B-inform#age I-inform#age O O
1m45 44 kg bé gái,inform,B-inform#height B-inform#weight I-inform#weight B-inform#gender I-inform#gender
nặng 15 kg,inform,O B-inform#age I-inform#age
có đặt online dc ko,ask_if_sells#online,O O O O O
cho minh xem hinh thật với,handoff,O O O O O O
e ơi sáng con đi học mất rôig,handoff,O O O O O O O O
cao 1m25 nặng 23 kg ạ,inform,O B-inform#height O B-inform#weight I-inform#weight O
còn size cho bé 15kg ko shop,ask_availability#size,O O O O B-inform#weight O O
sooc bò ko biết có vừa ko nhỉ?,ask_if_fit,B-inform#object_type I-inform#object_type O O O O O O
"nguyễn hoài thu, số 16 trường thi, vinh, nghệ an",inform,O O O O O O O B-inform#location B-inform#location I-inform#location
có size cho tre 38kg k ah,ask_if_sells#size,O O O O B-inform#weight O O
vâng e gọi lại rồi,agree,O O O O O
váy này còn size gì?,ask_availability#size,B-inform#object_type B-inform#mention O O O
"3 tuổi 24kg mông 72, đũng tầm 24-25cm",inform,B-inform#age I-inform#age B-inform#weight O O O O O
cho mình hỏi áo trắng đồng phục bé trai 12 tuổi có k ạ,ask_if_sells,O O O B-inform#object_type B-inform#color O O B-inform#gender I-inform#gender B-inform#age I-inform#age O O O
shop có mẫu váy denim cho bé trai k ạ,ask_if_sells,O O O B-inform#object_type I-inform#object_type O B-inform#gender I-inform#gender O O
shop ơi 11h săn sale ở cửa hàng hay online?,handoff,O O O O O O O O O O
mẫu này size 8 cháu mặc vừa ko,ask_if_fit,B-inform#mention I-inform#mention O O O O O O
92cm nặng 13 kg,inform,B-inform#height O B-inform#weight I-inform#weight
bạn ấy nặng 13kg cao khoảng 96 ạ,inform,O O O B-inform#weight O O B-inform#height O
cho mình đặt 2 áo này ạ,order_request,O O O O B-inform#object_type B-inform#mention O
e ơi váy này có size cho bé 32kg ko cao 1m30,ask_if_sells#size,O O B-inform#object_type B-inform#mention O O O O B-inform#weight O O B-inform#height
bộ 10 tuổi bé cao 137 mặc vừa ko ak,ask_if_fit,B-inform#object_type B-inform#age I-inform#age O O B-inform#height O O O O
bộ này còn sz 4-5 tuổi ko shop?,ask_availability#size,B-inform#object_type B-inform#mention O O B-inform#age I-inform#age O O
alo shoo,greet,O O
chất vải j b nhỉ?,request#material,O O O O O
"bé trai cao 1,4m và nặng 34kg",inform,B-inform#gender I-inform#gender O B-inform#height O O B-inform#weight
bạn ơi cho mình hỏi bộ này còn size cho bé 6-7 tuổi ko ?,ask_availability#size,O O O O O B-inform#object_type B-inform#mention O O O O B-inform#age I-inform#age O O
bé 26 kg có sai ko,ask_if_sells#size,O B-inform#weight I-inform#weight O O O
t lấy 2 bộ này nhé,order_request,O O O B-inform#object_type B-inform#mention O
thank b ne,thank,O O O
"cho bạn cao 1,5m nặng 50kg",inform,O O O B-inform#height O B-inform#weight
"có size 14,15kg 90cm k sh",ask_if_sells#size,O O B-inform#weight B-inform#height O O
áo dài này giá bao nhiêu shop?,request#price,B-inform#object_type I-inform#object_type B-inform#mention O O O O
váy này còn cho bạn 34kg ko shop,ask_availability,B-inform#object_type B-inform#mention O O O B-inform#weight O O
bé 28kg e,inform,O B-inform#weight O
ko biết bộ nayg size 6 vừa ko,ask_if_fit,O O B-inform#object_type B-inform#mention O O O O
shop oi con khuyến mại dc tặng khẩu trang cho bé k ạ,handoff,O O O O O O O B-inform#object_type I-inform#object_type O O O O
ở cầu giấy hoặc quanh khu vực tôn thất thuyết ở có cửa hàng ở đâu gần bạn nhỉ,request_shop_address,O B-inform#location I-inform#location O O O O B-inform#location I-inform#location I-inform#location O O O O O O O O O
vâng m biết khu ấy rồi,agree,O O O O O O
ib mình giá áo này,request#price,O O O B-inform#object_type B-inform#mention
2 áo này còn size 9 k shop,ask_availability#size,O B-inform#object_type B-inform#mention O O O O O
ôi uh d,agree,O O O
có áo bé 3tuoi 18kg ko shop,ask_if_sells,O B-inform#object_type O B-inform#age B-inform#weight O O
cơ sở nguyễn trãi còn màu này k ạ,ask_availability,O O B-inform#location I-inform#location O O O O O
nhưng lại thấy thông báo shop tạm nghỉ bán là sao anh,handoff,O O O O O O O O O O O O
shop có áo baby doll nay cho bé 8 tuổi 35kg ko?,ask_if_sells,O O B-inform#object_type I-inform#object_type I-inform#object_type B-inform#mention O O B-inform#age I-inform#age B-inform#weight O
alo bạn ơi,greet,O O O
mình cảm on ạ,thank,O O O O
năm nay có ra quần kaki đen mặc áo dài của bé trai ko ạ?,ask_if_sells,O O O O B-inform#object_type I-inform#object_type B-inform#color O B-inform#object_type I-inform#object_type O B-inform#gender I-inform#gender O O
c mua cho bạn nhà c mà bị rộng,handoff,O O O O O O O O O
m xin mẫu áo dài bé trai 45 kg,request#product,O O O B-inform#object_type I-inform#object_type B-inform#gender I-inform#gender B-inform#weight I-inform#weight
cảm ơn b nhìu ạ,thank,O O O O O
mẫu này có màu khác nữa khg bạn.,request_more#color,B-inform#mention I-inform#mention O O O O O O
cho mình xin địa chỉ cửa hàng,request_shop_address,O O O O O O O
lấy cho mình szie 6 bộ này nhé,order_request,O O O O O B-inform#object_type B-inform#mention O
năm ngoái mua sét váy bí ngô cũng bị hết size,handoff,O O O B-inform#object_type I-inform#object_type O O O O O O
báo giá mình,request#price,O O O
có mầu khác nữa k a,request_more#color,O O O O O O
cho mình địa chỉ trung tâm thương mại với b,request_shop_address,O O O O O O O O O O
33 ký có vừa ko,ask_if_fit,B-inform#weight I-inform#weight O O O
2 bộ này còn sz 9-10t thì cho c mỗi màu 1 bộ nhé,handoff,O B-inform#object_type B-inform#mention O O B-inform#age O O O O O O B-inform#object_type O
mình muốn mua 3 mẫu này,inform,O O O O O O
áo dài này cho bạn 6 tuổi còn k ak,ask_availability,B-inform#object_type I-inform#object_type B-inform#mention O O B-inform#age I-inform#age O O O
giày size 30,inform,O O O
e đổi đc k ạ,handoff,O O O O O
k có trên web à em,handoff,O O O O O O
cho mình hỏi áo này còn cho bé 25 kg k ạ,ask_availability,O O O B-inform#object_type B-inform#mention O O O B-inform#weight I-inform#weight O O
cho c lấy size mẫu này bé 8 tuổi nhé,order_request,O O O O B-inform#mention I-inform#mention O B-inform#age I-inform#age O
ktra hộ mình cơ sở ở llq còn ko với nhé,ask_availability,O O O O O O B-inform#location O O O O
k còn màu khác hả em,request_more#color,O O O O O O
đúng rồi,agree,O O
bộ nnày giá như nào bạn,request#price,B-inform#object_type B-inform#mention O O O O
inbox em giá nhé ah,request#price,O O O O O
e xem có size nào vừa c lấy cho bé,ask_if_fit,O O O O O O O O O O
ở 280 lạc trung còn ko bạn,ask_availability,O B-inform#location I-inform#location I-inform#location O O O
"bạn 7 tuổi cao 1,15m ạ",inform,O B-inform#age I-inform#age O B-inform#height O
mình đặt bộ này nha,order_request,O O B-inform#object_type B-inform#mention O
chất liệu vải là gì nhỉ,request#material,O O O O O O
có bộ nào cho bé gái 41kg k b ơi,ask_if_sells,O B-inform#object_type O O B-inform#gender I-inform#gender B-inform#weight O O O
có màu sáng hơn ko,ask_if_sells,O B-ask_if_sells#color I-ask_if_sells#color O O
áo này có 40kg ko shop,ask_if_sells,B-inform#object_type B-inform#mention O B-inform#weight O O
"shop ơi, còn mẫu áo dài nào cho bé 13kg và 22kg ko ạ",ask_availability,O O O O B-inform#object_type I-inform#object_type O O O B-inform#weight O B-inform#weight O O
bé 10 tuổi 27 kg mặc size nào được,ask_if_fit,O B-inform#age I-inform#age B-inform#weight I-inform#weight O O O O
cái này còn k e?,ask_availability,B-inform#mention I-inform#mention O O O
shop mình địa chỉ ở đâu ạ,request_shop_address,O O O O O O O
thái hà k còn ah e,ask_availability,B-inform#location I-inform#location O O O O
bé cao 110cm mặc size 6 vừa ko ạ,ask_if_fit,O O B-inform#height O O O O O O
bé cao 1m25 và nặng 19-20kg ạ,inform,O O B-inform#height O O B-inform#weight O
váy này bé 38kg mặc vừa ko shop?,ask_if_fit,B-inform#object_type B-inform#mention O B-inform#weight O O O O
còn bộ này ko b?,ask_availability,O B-inform#object_type B-inform#mention O O
cho mình lấy 2 c này size 5 nhé,order_request,O O O O O O O O O
"bé nhà t 1m10, 21 - 22kg bé nhà t dùng sz 6 ia b có những mẫu nào sz 6 cho bé gái gửi t mẫu vs",handoff,O O O B-inform#height B-inform#weight O B-inform#weight O O O O O O O O O O O O O O O B-inform#gender I-inform#gender O O O O
còn sale ko ak,request#promotion,O O O O
e cam on a,thank,O O O O
nhà e coa ship hàng ko nhỉ,ask_about_ship,O O O O O O O
35 kg thì tầm size ntn bạn?,ask_if_fit,B-inform#weight I-inform#weight O O O O O
e mua ở shop nào quận hà đông,request_shop_address,O O O O O O B-inform#location I-inform#location
ở đó có bán online ko shop,ask_if_sells#online,O O O O O O O
chatbot a,ask_is_bot,O O
sz 1 tuổi bé 8kg mặc vừa k ạ,ask_if_fit,O B-inform#age I-inform#age O B-inform#weight O O O O
để nhận đc vc của k’s closet,handoff,O O O O O O O
quần này nhiêu ạ,request#price,B-inform#object_type B-inform#mention O O
set này còn khg shop ơi,ask_availability,B-inform#object_type B-inform#mention O O O O
bộ này có sale k ?,request#promotion,B-inform#object_type B-inform#mention O O O O
2 bộ này có cho bé 23 kg 8t k b,ask_if_sells,O B-inform#object_type B-inform#mention O O O B-inform#weight I-inform#weight B-inform#age O O
còn bộ này nữa ko em0,ask_availability,O B-inform#object_type B-inform#mention O O O
bên mình có quần dài cho bé trai 3 tuổi ko,ask_if_sells,O O O B-inform#object_type I-inform#object_type O B-inform#gender I-inform#gender B-inform#age I-inform#age O
áo này có màu gì ạ,request#color,B-inform#object_type B-inform#mention O O O O
bên m có ctr sale 50% đến bjo b,request#promotion,O O O O O O O O O
dạ vâng ạ,agree,O O O
bé nhà mình 8 tuổi nặng 36kg - bé gái e 1.40 29kg,inform,O O O B-inform#age I-inform#age O B-inform#weight O O O O B-inform#height B-inform#weight
b ơi áo này có size cho bé 12kg ko ạ,ask_if_sells#size,O O B-inform#object_type B-inform#mention O O O O B-inform#weight O O
có cho e xin mẫu,request#product,O O O O O
í chị ơi,greet,O O O
áo này chất liệu gì ạ,request#material,B-inform#object_type B-inform#mention O O O O
shop cho mình hỏi mẫu này còn size 6 tuổi ko ạ,ask_availability#size,O O O O B-inform#mention I-inform#mention O O B-inform#age I-inform#age O O
có hai màu thôi đúng ko ạ,request_more#color,O O O O O O O
cảm ơn c đã gửi quà tặng kèm cho bé,thank,O O O O O O O O O O
mình có thể mua hàng online ko,ask_if_sells#online,O O O O O O O
cho m xin mẫu quần sóc bé gái,request#product,O O O O B-inform#object_type I-inform#object_type B-inform#gender I-inform#gender
cơ sở nguyễn trãi có váy này cho bé 6 tuổi ko ạ,ask_if_sells,O O B-inform#location I-inform#location O B-inform#object_type B-inform#mention O O B-inform#age I-inform#age O O
"20kg cao 1,1m",inform,B-inform#weight O B-inform#height
c đặt online đc k,ask_if_sells#online,O O O O O
vâng dc ạ,agree,O O O
cửa hàng bên mình ở đâu thế ạ,request_shop_address,O O O O O O O O
bạn 45kg mặc vừa ko,ask_if_fit,O B-inform#weight O O O
sales 50 là toàn bộ sp,request#promotion,O O O O O O
mình mua online dc ko bạn.,ask_if_sells#online,O O O O O O
có chương trình sale ko shop?,request#promotion,O O O O O O
shop có đồ bơi cho bé ko an,ask_if_sells,O O O O O O O O
và chân váy bò,inform,O B-inform#object_type I-inform#object_type B-inform#material
mình lấy bộ này nhé shop,order_request,O O B-inform#object_type B-inform#mention O O
có màu trắng ko bạn,ask_if_sells,O B-ask_if_sells#color I-ask_if_sells#color O O
"27kg , cao 1m3 b ạ",inform,B-inform#weight O O B-inform#height O O
bộ này cửa hàng nguyễn văn cừ còn ko shop,ask_availability,B-inform#object_type B-inform#mention O O B-inform#location I-inform#location I-inform#location O O O
quần yếm còn size ko bạn?,ask_availability#size,B-inform#object_type I-inform#object_type O O O O
