text,intent,tags
Bên bạn có bán tông đơ kiza ko,inform,O O O O B-inform#object_type I-inform#object_type B-inform#brand O
À nôi này dùng đc đến mấy tháng ạ,request#age_of_use,O B-inform#object_type O O O O O O O
Bảo hành 3 tháng là bảo hành như thế,request#guarantee,O O B-inform#guarantee I-inform#guarantee O O O O O
Gửi hình cho t chọn với,request#image,O O O O O O
Đây là ru ngủ phải k shop,ask_confirm,O O B-ask_confirm#object_type I-ask_confirm#object_type O O O
B gửi lại link giúp m,request#link,O O O O O O
Minh ko thich màu nâu,deny,O O O B-deny#color I-deny#color
Royalcare là xuất xứ đâu nhỉ,request#origin,B-inform#brand O O O O O
đây là hàng nước nào ah,request#origin,O O O O O O
giương cho bé đến 2 tuổi rưỡi của nc nào sx thế,request#origin,B-inform#object_type O O O B-inform#age_of_use I-inform#age_of_use I-inform#age_of_use O O O O O
Sx ở malai luôn hả b,ask_confirm,O O B-ask_confirm#origin O O O
Trọng lượng của ghế bao nhiêu,request#weight,O O O B-inform#object_type O O
Cam on shop nhieu nhe,thanks,O O O O O
Bên shop còn xe thăng bằng Nadle ko?,inform,O O O B-inform#object_type I-inform#object_type I-inform#object_type I-inform#object_type O
Trọng lượng dưới 15kg hok shop,ask_confirm,O O O B-inform#weight O O
Shop có bộ chế biến cho bé ăn dặm pigeon của nhật k ạ,inform,O O B-inform#object_type I-inform#object_type I-inform#object_type O O O O B-inform#brand O B-inform#origin O O
À m quên hỏi diện tích thảm này là bao nhiêu nhỉ?,request#size,O O O O O O B-inform#object_type O O O O O
chứ ko phải của mastale ạ,ask_confirm,O O O O B-ask_confirm#brand O
10 tháng cho nằm đc chưa nhỉ,ask_confirm,B-ask_confirm#age_of_use I-ask_confirm#age_of_use O O O O O
xe tập đi hiện tại bạn có màu gì? mình đặt mua luôn ạ,request#color,B-inform#object_type I-inform#object_type I-inform#object_type O O O O O O O O O O O
Ng hay chatbot vậy shop,ask_is_bot,O O O O O
Bể cũng làm từ cao su hả bạn,ask_confirm,O O O O B-ask_confirm#material I-ask_confirm#material O O
Thế ban có giấy ướt cho baby k,inform,O O O B-inform#object_type I-inform#object_type O O O
Minh ko thich mau cam,deny,O O O B-deny#color I-deny#color
Này là ghế ô tô hả shop?,ask_confirm,O O B-ask_confirm#object_type I-ask_confirm#object_type I-ask_confirm#object_type O O
Có những mầu j bạn,request#color,O O O O O
E lấy bảo hành 1 năm,inform,O O B-inform#guarantee I-inform#guarantee I-inform#guarantee I-inform#guarantee
Uhm. nặng 13 kg cơ à,ask_confirm,O O B-ask_confirm#weight I-ask_confirm#weight O O
Hị hị vâng ạ,agree,O O O O
Balo chất liệu bằng nhựa hay j b,ask_confirm,B-inform#object_type O O O B-ask_confirm#material O O O
K phai khăm sưa đâu ạ,deny,O O O B-deny#object_type O O
"Uhm. nặng 12,8kg cơ à",ask_confirm,O O B-ask_confirm#weight O O
Cao 56cm thôi hả b,ask_confirm,O B-ask_confirm#size O O O
Bé nhà mình được 9-12 tháng rồi,inform,O O O O B-inform#age_of_use I-inform#age_of_use O
Bảo hành 2 năm tại shop ấy ah,ask_confirm,B-ask_confirm#guarantee I-ask_confirm#guarantee I-ask_confirm#guarantee I-ask_confirm#guarantee O O O O
nc rửa bình phải k ạ,ask_confirm,B-ask_confirm#object_type I-ask_confirm#object_type I-ask_confirm#object_type O O O
Đây là ghế rung hay ghế đưa,ask_confirm,O O O O O B-ask_confirm#object_type I-ask_confirm#object_type
Aloi,greet,O
"Con này bằng sat hay sao shop, mà phải bom hơi ạ",ask_confirm,O O O B-ask_confirm#material O O O O O O O O
Bên mình còn ghế đa năng bonbebe ko vậy?,inform,O O O B-inform#object_type I-inform#object_type I-inform#object_type B-inform#brand O O
K phải là silicon ạ,deny,O O O B-deny#material O
Ghế ăn dặm masterla vẫn 1190k hả b,ask_confirm,B-inform#object_type I-inform#object_type I-inform#object_type B-inform#brand O B-ask_confirm#price O O
Cám ơn sh nha nhìn vậy thui chứ nó quậy dữ thần luôn á,thanks,O O O O O O O O O O O O O O
bot tự động à,ask_is_bot,O O O O
Có xe tập đi gỗ cho bé ko shop,inform,O B-inform#object_type I-inform#object_type I-inform#object_type B-inform#material O O O O
990k là hãng nào,request#brand,B-inform#price O O O
vâng b nhé,agree,O O O
Có xe nào 1 năm không shop,inform,O O O B-inform#guarantee I-inform#guarantee O O
Vs chat lieu la gi??,request#material,O O O O O
610k cậu nhỉ,ask_confirm,B-ask_confirm#price O O
"Shop cho nồi nấu chậm 1,5l ko ib mình luôn nhé",inform,O O B-inform#object_type I-inform#object_type O B-inform#size O O O O O
Nồi bằng sắt hay sao e,ask_confirm,O O B-ask_confirm#material O O O
Chị ko muốn cái nâu đâu,deny,O O O O B-deny#color O
Hàng trung quoc ấy b,inform,O B-inform#origin I-inform#origin O O
C ơi cho e xin giá bình đun nước vs ạ,request#price,O O O O O O B-inform#object_type I-inform#object_type I-inform#object_type O O
Thảm 490k là thảm cuộn xpe ạ,ask_confirm,B-inform#object_type B-inform#price O O O B-ask_confirm#material O
Cái đó bằng chất liệu gì vậy bạn,request#material,O O O O O O O O
Có bảo hành k ạ?,request#guarantee,O O O O O
thảm trải sàn cho bé bao nhiêu tháng,request#age_of_use,B-inform#object_type O O O O O O O
Còn sữa tắm arau k,inform,O B-inform#object_type I-inform#object_type B-inform#brand O
Be 7tuoi xai dc kg a,ask_confirm,O B-ask_confirm#object_type O O O O
Shop có ghế hơi tập ngồi k ah,inform,O O B-inform#object_type I-inform#object_type O O O O
Hàng này nhập của Mỹ hay sao ạh,ask_confirm,O O O O B-ask_confirm#origin O O O
Loại của e là của nước nào,request#origin,O O O O O O O
K phải ghế nhún nha,deny,O O B-deny#object_type I-deny#object_type O
bằng sợi tre à b,ask_confirm,O B-ask_confirm#material I-ask_confirm#material O O
K phải túi nhai du lịch,deny,O O B-deny#object_type I-deny#object_type O O
ko cần của beure,deny,O O O B-deny#brand
Cái này hiệu hola hả?,ask_confirm,O O O B-ask_confirm#brand O
Và nặng 12kg nhé,inform,O O B-inform#weight O
Cái này của hãng nào vậy s,request#brand,O O O O O O O
Cái này em bé 1 tuoi nằm đc luôn chưa bạn?,ask_confirm,O O O O B-ask_confirm#age_of_use I-ask_confirm#age_of_use O O O O O
bảo hành toàn quốc 2 năm,inform,B-inform#guarantee I-inform#guarantee I-inform#guarantee I-inform#guarantee I-inform#guarantee I-inform#guarantee
Bên bạn có bán ghế hơi tập ngồi ko,inform,O O O O B-inform#object_type I-inform#object_type O O O
Ghế là 1190k pk shop,ask_confirm,O O B-ask_confirm#price O O
bảo hành 6 tháng ah bạn?,ask_confirm,B-ask_confirm#guarantee I-ask_confirm#guarantee I-ask_confirm#guarantee I-ask_confirm#guarantee O O
Shop oi máy hút sữa Avent đôi đang kmai bn ạ?,request#promotion,O O B-inform#object_type I-inform#object_type I-inform#object_type B-inform#brand O O O O O
e thấy ghi xuất xứ USA cơ ạ,ask_confirm,O O O O O B-ask_confirm#origin O O
Hay có loại nào gấp gọn dc thoáng mát năng dc lên ngôig cho bé 9thangs k ạ,inform,O O O O O O O O O O O O O O O B-inform#age_of_use O O
Trọng lượng hơn 15 kg ad bạn,ask_confirm,O O O B-ask_confirm#weight I-ask_confirm#weight O O
giá sp là 920k đúng ko bạn,ask_confirm,O O O B-ask_confirm#price O O O
Ơ k phải nước giặt này a,deny,O O O B-deny#object_type I-deny#object_type O O
Sho còn bình thìa munchkin ko,inform,O O B-inform#object_type I-inform#object_type B-inform#brand O
Set con gái là màu trắng à,ask_confirm,O O O O B-ask_confirm#color I-ask_confirm#color O
Cho mình hỏi kích thước bao nhiêu vậy,request#size,O O O O O O O O
Cho e hỏi là bảo hành bảo hành trong 1 năm đúng k ạ,ask_confirm,O O O O O O B-ask_confirm#guarantee I-ask_confirm#guarantee I-ask_confirm#guarantee I-ask_confirm#guarantee I-ask_confirm#guarantee O O O
ko cần của ikea,deny,O O O B-deny#brand
Cái này có phải của moatz ko?,ask_confirm,O O O O O B-ask_confirm#brand O
nặng khoảng 10 kg k bạn,ask_confirm,O O B-ask_confirm#weight I-ask_confirm#weight O O
Bé nhà mình dưới 15 tháng,inform,O O O O B-inform#age_of_use I-inform#age_of_use
shop oi bot tu dong a,ask_is_bot,O O O O O O
cái này có bảo hành ko,request#guarantee,O O O O O O
1249k,inform,B-inform#price
loại 1550 nhé,inform,O B-inform#price O
Dạ. Chị gửi e mấy link để e xem nhé,request#link,O O O O O O O O O O
Đây là bàn chải hả c,ask_confirm,O O B-ask_confirm#object_type I-ask_confirm#object_type O O
"Và nặng 5,8kg nhé",inform,O O B-inform#weight O
Shop có xe thăng bằng ander ko,inform,O O B-inform#object_type I-inform#object_type I-inform#object_type B-inform#brand O
Van con 10% phai khong ban,ask_confirm,O O B-ask_confirm#promotion O O O
ko phải khoảng 1m7,deny,O O B-deny#size I-deny#size
dài bn phân,request#size,O O O
Phao này bé sơ sinh dùng đc ko ah,ask_confirm,B-inform#object_type O O B-ask_confirm#age_of_use I-ask_confirm#age_of_use O O O O
Ghế dùng vật liệu gì thế,request#material,O O O O O O
Shop cho e hỏi ghế chicco mia shop có bán không Ghế này dành cho bé từ sơ sinh đến bao nhiêu tuổi ạ?,request#age_of_use,O O O O O B-inform#brand O O O O O B-inform#object_type O O O O O B-inform#age_of_use I-inform#age_of_use O O O O O
Thảm này của hãng nào vậy bạn?,request#brand,B-inform#object_type O O O O O O
ko cần của newber,deny,O O O B-deny#brand
K phải là gỗ ạ,deny,O O O B-deny#material O
k phải ghế oto,deny,O O B-deny#object_type I-deny#object_type
Mình k thích tiny baby lắm,deny,O O O B-deny#brand I-deny#brand O
Shop gửi em link sản phẩm treo cũi bên shopee với ạ,request#link,O O O O O O B-inform#object_type I-inform#object_type O O O O
Vẫn còn khuyến mãi 15 % phải không bạn,ask_confirm,O O B-ask_confirm#promotion I-ask_confirm#promotion I-ask_confirm#promotion I-ask_confirm#promotion O O O
410k giá FB mà bạn,ask_confirm,B-ask_confirm#price O O O O
có nặng lắm hok bạn,request#weight,O O O O O
Dài 1m x 1m32 đúng k chị?,ask_confirm,O B-ask_confirm#size I-ask_confirm#size I-ask_confirm#size O O O
Tức là nôi ý là 1990 ạ,ask_confirm,O O B-inform#object_type O O B-ask_confirm#price O
thảm toy house sillicon nặng bao nhiêu,request#weight,B-inform#object_type B-inform#brand I-inform#brand B-inform#material O O O
Còn màu xanh k bạn?,inform,O B-inform#color I-inform#color O O
giá 630k đúng k b?,ask_confirm,O B-ask_confirm#price O O O
Giá 1650k đúng ko ạ,ask_confirm,O B-ask_confirm#price O O O
Shop ơi ghế đa năng joie 6 in 1 là mấy tháng dùng đc vậy,request#age_of_use,O O B-inform#object_type I-inform#object_type I-inform#object_type B-inform#brand O O O O O O O O O
B ơi máy xay nutri còn đc khuyến mại ko,request#promotion,O O B-inform#object_type I-inform#object_type B-inform#brand O O O O O
Ý tớ là hãng này của tq hả bạn,ask_confirm,O O O O O O B-ask_confirm#origin O O
hãng địu infantino nhi,ask_confirm,O B-inform#object_type B-ask_confirm#brand O
Shop ơi sản phẩm bên Shop tq sx à,ask_confirm,O O O O O O B-ask_confirm#origin O O
Shop gửi lại hình ảnh máy pha sữa giúp mình tham khảo lại dsc ko ?,request#image,O O O O O B-inform#object_type I-inform#object_type I-inform#object_type O O O O O O O O
Dùng đến mấy tuổi b nhỉ,request#age_of_use,O O O O O O
Ko phải rèm màu màu đen trăngs,deny,O O O O B-deny#color I-deny#color I-deny#color
Có màu nào ạ,request#color,O O O O
Thế còn loại xe thăng bằng nào cho bạn lớn lớn độ 3 t ko ạ,inform,O O O B-inform#object_type I-inform#object_type I-inform#object_type O O O O O O B-inform#age_of_use I-inform#age_of_use O O
Thanh bằng bằng nhựa hay sắt v shop,ask_confirm,O O B-ask_confirm#material I-ask_confirm#material O O O O
B có giấy ướt Lec nhật ko,inform,O O B-inform#object_type I-inform#object_type B-inform#brand B-inform#origin O
Chiều dài rộng như nào an,request#size,O O O O O O
Trẻ sơ sinh dùng đc không,ask_confirm,O B-ask_confirm#age_of_use I-ask_confirm#age_of_use O O O
May cai nay thi cac bé tầm mấy tháng se ko dung nua ha b,request#age_of_use,O O O O O O O O O O O O O O O
Size XL có màu hồng k ạ?,inform,B-inform#size I-inform#size O B-inform#color I-inform#color O O
Trọng lượng hơn 3 kg ad bạn,ask_confirm,O O O B-ask_confirm#weight I-ask_confirm#weight O O
Dạ vâng e xem kĩ hơn ạ,agree,O O O O O O O
tớ cảm ơn,thanks,O O O
Trọng lượng mang đi thì sao bạn,request#weight,O O O O O O O
Thanh bằng vai hay sắt v shop,ask_confirm,O O B-ask_confirm#material O O O O
"B ơi bên b còn nồi nấu chậm 2,5 lít ko",inform,O O O O O B-inform#object_type I-inform#object_type O B-inform#size I-inform#size O
bảo hành đều đc 1 năm b ạ,inform,B-inform#guarantee I-inform#guarantee I-inform#guarantee I-inform#guarantee I-inform#guarantee I-inform#guarantee O O
Đây là xe tập đi hay treo cũi vậy shop?,ask_confirm,O O O O O O B-ask_confirm#object_type I-ask_confirm#object_type O O
Yem mang bag nhua ah,ask_confirm,B-inform#object_type O O B-ask_confirm#material O
co giam gia ko ah,request#promotion,O O O O O
Còn mau trắng thôi hả shop,ask_confirm,O B-ask_confirm#color I-ask_confirm#color O O O
Giường nay giảm gia chua b oi,request#promotion,B-inform#object_type O O O O O O
Ý mình ko phải vô lăng,deny,O O O O B-deny#object_type I-deny#object_type
Chương trình km giảm km 15% còn có không shop,ask_confirm,O O O O B-ask_confirm#promotion I-ask_confirm#promotion O O O O
Mình k thích baby mov lắm,deny,O O O B-deny#brand I-deny#brand O
Vậy cái cầu trượt kia thỳ bao nhiu ki ak,request#weight,O O B-inform#object_type I-inform#object_type O O O O O O
Bảo hành 1 năm ah bạn?,ask_confirm,B-ask_confirm#guarantee I-ask_confirm#guarantee I-ask_confirm#guarantee I-ask_confirm#guarantee O O
hag cua tomorrow sky ha b?,ask_confirm,O O B-ask_confirm#brand I-ask_confirm#brand O O
b ơi hút mũi màu xanh trên shopee còn ko nhỉ,request#link,O O B-inform#object_type I-inform#object_type B-inform#color I-inform#color O O O O O
có sản phẩm nào dưới 2 triệu không,inform,O O O O O B-inform#price I-inform#price O
Còn mau cam đúng ko bạn nhỉ,ask_confirm,O B-ask_confirm#color I-ask_confirm#color O O O O
M muốn dùng loai cao su non dễ mang đi lại,inform,O O O O B-inform#material I-inform#material I-inform#material O O O O
Bh 12 tháng phải ko e,ask_confirm,O B-ask_confirm#guarantee I-ask_confirm#guarantee O O O
tu dong tra loi a,ask_is_bot,O O O O O
Trọng lượng hơn 10kg ad bạn,ask_confirm,O O O B-ask_confirm#weight O O
Ghi cam nhạt hay xám hả shop,ask_confirm,O B-ask_confirm#color I-ask_confirm#color O O O O
K phải xe đó r,deny,O O B-deny#object_type O O
shop còn sale xe thăng bằng ko?,request#promotion,O O O B-inform#object_type I-inform#object_type I-inform#object_type O
Em mún hỏi có loại ghế ô tô nào khoảng 5 tr k,inform,O O O O O B-inform#object_type I-inform#object_type I-inform#object_type O O B-inform#price I-inform#price O
Bên mình có xe thằng bằng cho bé 1-2 tuổi ko,inform,O O O B-inform#object_type I-inform#object_type I-inform#object_type O O B-inform#age_of_use I-inform#age_of_use O
Xe nadle màu vàng còn ko?,inform,B-inform#object_type I-inform#object_type B-inform#color I-inform#color O O
Bạn ơi ghế hơi dùng dc từ mấy tháng?,request#age_of_use,O O B-inform#object_type I-inform#object_type O O O O O
Co dc giam gia Ko,request#promotion,O O O O O
M ko thích đồ han quoc đâu,deny,O O O O B-deny#origin I-deny#origin O
Mình thích xe nhẹ khoảng 12kg,inform,O O O O O B-inform#weight
chất liệu bằng j vậy b,request#material,O O O O O O
Mình có túi nhai silicon k s?,inform,O O B-inform#object_type I-inform#object_type B-inform#material O O
còn màu xanh trắng k b?,inform,O B-inform#color I-inform#color I-inform#color O O
Cảm ơn c đã gửi quà tặng kèm cho bé,thanks,O O O O O O O O O O
Đây có phải 'thảm k b nhỉ,ask_confirm,O O O B-ask_confirm#object_type O O O
Đây là tqxkg hàn ?,ask_confirm,O O B-ask_confirm#origin O O
Giá 500k hả Shop,ask_confirm,O B-ask_confirm#price O O
B có hình kg?,request#image,O O O O
chị xin link shoppe sữa tắm aurau nhé,request#link,O O O O B-inform#object_type I-inform#object_type B-inform#brand O
Gui hinh cho minh voi,request#image,O O O O O
Binh pha sua tiny bn vay sh,request#price,B-inform#object_type I-inform#object_type I-inform#object_type B-inform#brand O O O
Mình thích xe nhẹ khoảng 7kg,inform,O O O O O B-inform#weight
Hàng của bên nào,request#brand,O O O O
bé nhà mình mới 2t liệu có chơi đc chưa b nhỉ,ask_confirm,O O O O B-ask_confirm#age_of_use O O O O O O O
Chu k phai hoi naddle,deny,O O O O B-deny#brand
Xe này 594 ạ?,ask_confirm,B-inform#object_type O B-ask_confirm#price O
Cám ơn ak,thanks,O O O
Chất liệu ji thê sb,request#material,O O O O O
Sx ở đâu hả bạn?,request#origin,O O O O O
Còn ghi ko b,ask_confirm,O B-ask_confirm#color O O
Gửi ảnh mình với,request#image,O O O O
Bé nhà mình được 5m rồi,inform,O O O O B-inform#age_of_use O
À uk,agree,O O
Gui cho a mấy mẫu kệ đựng đồ chơi,inform,O O O O O B-inform#object_type I-inform#object_type O O
Bên mình còn bình ủ cháo Relea ko,inform,O O O O B-inform#object_type I-inform#object_type B-inform#brand O
hi s,greet,O O
Chuong trinh gia kmai con chuh?,ask_confirm,O O B-ask_confirm#promotion I-ask_confirm#promotion O O
"Cho c hỏi tông đơ mà cắt dc cho bé 2,3 m giá bnh",request#price,O O O B-inform#object_type I-inform#object_type O O O O O B-inform#age_of_use I-inform#age_of_use O O
E vừa hỏi xe đẩy volvo gửi giúp e ảnh nhé,request#image,O O O B-inform#object_type I-inform#object_type B-inform#brand O O O O O
Shop cho m hỏi ghe da nang 3in1 winfun ay,inform,O O O O B-inform#object_type I-inform#object_type I-inform#object_type O B-inform#brand O
Đây là xe fatz ạ,ask_confirm,O O O B-ask_confirm#brand O
Ko phai 249k nhe,deny,O O B-deny#price O
chatbot hay nhân viên,ask_is_bot,O O O O
Nôi này dùng cho bé đến mấy tuổi,request#age_of_use,B-inform#object_type O O O O O O O
Làm bằng thủy tính đúng không,ask_confirm,O O B-ask_confirm#material I-ask_confirm#material O O
Em hỏi chút xe tập đi bên mình có ảnh thật ko shop,request#image,O O O B-inform#object_type I-inform#object_type I-inform#object_type O O O O O O O
"Uki b, shop có mẫu xe thăng bằng nào cho bé 1 tuổi k ạ, m muốn tìm mẫu xe nhỏ nhỏ thôi b",inform,O O O O O B-inform#object_type I-inform#object_type I-inform#object_type O O O B-inform#age_of_use I-inform#age_of_use O O O O O O O B-inform#size O O O
Bằng vải phải k shop,ask_confirm,O B-ask_confirm#material O O O
K phải cái giuong ạ,deny,O O O B-deny#object_type O
ko có hàng sản xuất my ạ?,inform,O O O O O B-inform#origin O
Ghê rung à,ask_confirm,B-ask_confirm#object_type I-ask_confirm#object_type O
thảm hàn quốc,inform,B-inform#object_type B-inform#origin I-inform#origin
Mình k thích arike lắm,deny,O O O B-deny#brand O
"Shop ơi, bình pha sữa Tiny Baby của shop giá bao nhiêu vậy ah?",request#price,O O B-inform#object_type I-inform#object_type I-inform#object_type B-inform#brand I-inform#brand O O O O O O O
B ơi cốc tập uống 3 giai đoạn còn sale k b,request#promotion,O O B-inform#object_type O O O O O O O O O
Ngoài baby futur ra thì còn hãng nào nhỉ,request#brand,O B-deny#brand I-deny#brand O O O O O O
K fai 700k,deny,O O B-deny#price
Có màu nào nữa b?,request#color,O O O O O
Bình ủ cháo relea 700ml có còn hàng k ak?,inform,O B-inform#object_type I-inform#object_type B-inform#brand B-inform#size O O O O O
trắng đỏ thôi pk shop,ask_confirm,B-ask_confirm#color I-ask_confirm#color O O O
Có bình thìa Munchkin kp a,inform,O B-inform#object_type I-inform#object_type B-inform#brand O O
Bình ủ cháo 500ml bnhieu shop oi?,request#price,O B-inform#object_type I-inform#object_type B-inform#size O O O
ko phải rộng 25cm,deny,O O B-deny#size I-deny#size
Cho minhg hỏi shop có thảm xốp k nhỉ?,inform,O O O O O B-inform#object_type B-inform#material O O
Và gửi mình ghế nêwber - ghế đa năng m xem ntn,inform,O O O O B-inform#brand O B-inform#object_type I-inform#object_type I-inform#object_type O O O
Bể bơi 490k phải ko ạ,ask_confirm,B-inform#object_type I-inform#object_type B-ask_confirm#price O O O
Silicone,inform,B-inform#material
"ko phải 1,4mx1,8m",deny,O O B-deny#size
1m32 bn vay b,request#price,B-inform#size O O O
Màu hồng tớ hk thích mấy vì sợ bẩn còn cái nào màu tối hk cậu,deny,O B-deny#color O O O O O O O O O O O O O O
"Con này bằng thép hay sao shop, mà phải bom hơi ạ",ask_confirm,O O O B-ask_confirm#material O O O O O O O O
Và nặng 7kg nhé,inform,O O B-inform#weight O
Đây là máy xông tinh đúng ko bạn?,ask_confirm,O O B-ask_confirm#object_type I-ask_confirm#object_type I-ask_confirm#object_type O O O
va để sét sơ sinh quần áo con k shop,inform,O O O B-inform#age_of_use I-inform#age_of_use B-inform#object_type I-inform#object_type O O O
sh oi bot tự động à,ask_is_bot,O O O O O O
Bộ chế biến thức ăn dặm là của piegon fai k ạ,ask_confirm,B-inform#object_type I-inform#object_type I-inform#object_type O O O O O B-ask_confirm#brand O O O
Bảo hành 1 năm phải ko?,ask_confirm,B-ask_confirm#guarantee I-ask_confirm#guarantee I-ask_confirm#guarantee I-ask_confirm#guarantee O O
Dạ đúng roi ạ,agree,O O O O
vâng oki shop,agree,O O O
Bên bạn còn nồi nấu bột 130k ko,inform,O O O B-inform#object_type I-inform#object_type O B-inform#price O
bảo hành hãng 2 năm,inform,B-inform#guarantee I-inform#guarantee I-inform#guarantee I-inform#guarantee I-inform#guarantee
Thanh thì chẤt liệu sao bn,request#material,O O O O O O
Bảo hành bao lâu bn?,request#guarantee,O O O O O
Bé nhà c là 1y r,inform,O O O O B-inform#age_of_use O
chắc là Tung Của nhỉ?,ask_confirm,O O B-ask_confirm#origin I-ask_confirm#origin O
bảo hành từ 6 tháng b ạ,inform,B-inform#guarantee I-inform#guarantee I-inform#guarantee I-inform#guarantee I-inform#guarantee O O
Chỉ có núm ti k hả bạn?,inform,O O B-inform#object_type I-inform#object_type O O O
Kệ đựng size L á,inform,B-inform#object_type I-inform#object_type B-inform#size I-inform#size O
"shop ơi, cầu trượt cho bé gái 2 tuổi có những loại nào",inform,O O B-inform#object_type I-inform#object_type O O O B-inform#age_of_use I-inform#age_of_use O O O O
Shop ơi shop có kích thước xe chòi chân kết hợp xe đạp ko shop,request#size,O O O O O O B-inform#object_type I-inform#object_type I-inform#object_type O O O O O O
Hàng của vn hả c,ask_confirm,O O B-ask_confirm#origin O O
Bộ ghế ăn pediasure bé tầm bn tuổi ngồi đc ạ,request#age_of_use,O B-inform#object_type I-inform#object_type B-inform#brand O O O O O O O
Cái hộp đựng bát 380k ah?,ask_confirm,O B-inform#object_type I-inform#object_type O B-ask_confirm#price O
M k thích bọc nilon vì nóng,deny,O O O O B-deny#material O O
Shop ơi cái này mĩg của hàn hả shop,ask_confirm,O O O O B-ask_confirm#origin O O O O
Bn ơi,greet,O O
Mình cảm ơn b mình hỏi chồng xong sẽ liên lạc lại nhé,thanks,O O O O O O O O O O O O O
Không phải 530k,deny,O O B-deny#price
Cái này bh 12thang fai k ?,ask_confirm,O O B-ask_confirm#guarantee I-ask_confirm#guarantee O O O
thấy có mau ghi k thích ak b,deny,O O B-deny#color I-deny#color O O O O
Loại tầm 250k_300k shop có ko ạ,inform,O O B-inform#price O O O O
"Chào ad, em muốn hỏi nồi nấu chậm Fatz 1.5L giá bn ạ",request#price,O O O O O B-inform#object_type I-inform#object_type O B-inform#brand B-inform#size O O O
Size 50 cm phải ko b?,ask_confirm,O B-ask_confirm#size I-ask_confirm#size O O O
Ng hay máy vậy shop,ask_is_bot,O O O O O
"1,4 x 2m giá là 1290k đúng k b?",ask_confirm,B-inform#size I-inform#size O O O B-ask_confirm#price O O O
Shop ơi cho e hỏi shop có những loại máy hút sữa nào của medela vậy ạ,inform,O O O O O O O O O B-inform#object_type I-inform#object_type I-inform#object_type O O B-inform#brand O O
Cho mình xem hình được ko? Có phải loại bô ngựa??,request#image,O O O O O O O O O B-inform#object_type O
Xuất dư Mỹ hả,ask_confirm,O O B-ask_confirm#origin O
thanks cậu,thanks,O O
Ghế ăn dặm gì 1249k ah. Nảy mới cm với shop,inform,B-inform#object_type I-inform#object_type I-inform#object_type O B-inform#price O O O O O O
E lấy bh 2 năm,inform,O O B-inform#guarantee I-inform#guarantee I-inform#guarantee
thảm nhạc còn hãng nào ạ,request#brand,B-inform#object_type O O O O O
Chất liệu nhựa hết ạ,ask_confirm,O O B-ask_confirm#material O O
Thảm silicon sx tại đâu bạn,request#origin,B-inform#object_type B-inform#material O O O O
"Chieu rong ghe vao khoang 1,4*1,4 nhi",ask_confirm,O O O O O B-ask_confirm#size O
E lấy bảo hành 12 tháng,inform,O O B-inform#guarantee I-inform#guarantee I-inform#guarantee I-inform#guarantee
Shop ơi. Set khăn tắm yodo có màu j đấy ạ?,request#color,O O O B-inform#object_type O B-inform#brand O O O O O
Nó ko phải là vai,deny,O O O O B-deny#material
Có loại núm nào hơn 6m ko ạ,inform,O O B-inform#object_type O B-inform#age_of_use I-inform#age_of_use O O
Bằng sinicol ạh,ask_confirm,O B-ask_confirm#material O
bên mìn hcó những mẫu nào tầm dưới 4tr ạ?,inform,O O O O O O O O B-inform#price O
M k thích bọc nhựa vì nóng,deny,O O O O B-deny#material O O
Chụp cho t ảnh thật của xe chòi chân với,request#image,O O O O O O B-inform#object_type I-inform#object_type I-inform#object_type O
K phải mau trắng,deny,O O B-deny#color I-deny#color
"Trọng lượng dưới 12,8kg hok shop",ask_confirm,O O O B-inform#weight O O
e ơi nhà mình có máy hút bụi hàn k e nhỉ,inform,O O O O O B-inform#object_type I-inform#object_type I-inform#object_type B-inform#origin O O O
Loại này phù hợp dùng cho bé bn tuổi shop nhỉ,request#age_of_use,O O O O O O O O O O O
M cám ơn b rất nhiều,thanks,O O O O O O
Be nha e dc 5thang r ah,inform,O O O O B-inform#age_of_use O O
Bể bơi bằng chất liệu gì vậy Shop?,request#material,B-inform#object_type I-inform#object_type O O O O O O
Và nặng 3 cân nhé,inform,O O B-inform#weight I-inform#weight O
Nó ko phải là inox,deny,O O O O B-deny#material
K phải vandera đấy đâu ạ,deny,O O B-deny#brand O O O
3 tháng b ạ,inform,B-inform#guarantee I-inform#guarantee O O
Có màu trắng ko,inform,O B-inform#color I-inform#color O
Mình có đặt xe tập đi giá 450k trên shopee vậy có được tặng yếm ăn dặm k shop,request#promotion,O O O B-inform#object_type I-inform#object_type I-inform#object_type O B-inform#price O O O O O O O O O O O
Loại này k phải của kmom ah,deny,O O O O O B-deny#brand O
Shop b có ghế hơi richell k,inform,O O O B-inform#object_type I-inform#object_type B-inform#brand O
Cái này có bảo hành trong 1 năm,inform,O O O B-inform#guarantee I-inform#guarantee I-inform#guarantee I-inform#guarantee I-inform#guarantee
Cái này có bảo hành 1 năm,inform,O O O B-inform#guarantee I-inform#guarantee I-inform#guarantee I-inform#guarantee
Cái này cũng là bộ bàn ghế hả,ask_confirm,O O O O B-ask_confirm#object_type I-ask_confirm#object_type I-ask_confirm#object_type O
ko phải cao 57cm,deny,O O B-deny#size I-deny#size
ko phải 1m4 x 1m4:,deny,O O B-deny#size I-deny#size I-deny#size
Kg có màu vàng và xanh hả b?,ask_confirm,O O B-ask_confirm#color I-ask_confirm#color I-ask_confirm#color I-ask_confirm#color O O
Còn màu nào vậy ạ,request#color,O O O O O
